paper_id,title,doi,pmid,pmcid,year,journal,authors,source_database,discovery_route,discovery_query,review_seed_doi,is_review,full_text_available,processing_status,notes
P69f27128afd3,Endosymbiosis and Eukaryotic Cell Evolution,,26439354,,2015,Curr Biol,Archibald JM.,europe_pmc_references,review_reference,references of P2b22c91b17dd (Beyond Agrobacterium-Mediated Transformation: Horizontal Gene Transfer from Bact),10.1007/82_2018_82,False,False,discovered,
P6a009b234fa2,Bacterial amyloid formation: structural insights into curli biogensis,,26439293,,2015,Trends Microbiol,"Van Gerven N, Klein RD, Hultgren SJ, Remaut H.",europe_pmc_references,review_reference,references of Pd7a051815ae7 (Tracking Proteins Secreted by Bacteria: What's in the Toolbox?),10.3389/fcimb.2017.00221,False,False,discovered,
P6ae46237e50e,"Taxonomy, Physiology, and Natural Products of Actinobacteria",,26609051,,2015,Microbiol Mol Biol Rev,"Barka EA, Vatsa P, Sanchez L, Gaveau-Vaillant N, Jacquard C, Meier-Kolthoff JP, Klenk HP, Clement C, Ouhdouch Y, van Wezel GP.",europe_pmc_references,review_reference,references of P9a499652f565 (&lt;i&gt;Streptomyces&lt;/i&gt;: boost chassis strains for production of invalua) || references of P9a499652f565 (Streptomyces: boost chassis strains for production of invaluable natural product) || references of Pc947ee5a4a64 (Boosting Secondary Metabolite Production and Discovery through the Engineering o),10.1016/j.synbio.2026.05.005; 10.1155/2018/7021826,False,False,discovered,
P6af88d0775cb,Complete Genome Sequence of Sulfolobus solfataricus Strain 98/2 and Evolved Derivatives,,26021927,,2015,Genome Announc,"McCarthy S, Gradnigo J, Johnson T, Payne S, Lipzen A, Martin J, Schackwitz W, Moriyama E, Blum P.",europe_pmc_references,review_reference,"references of P0c07ad9a7838 (Genetic technologies for extremely thermophilic microorganisms of Sulfolobus, th)",10.1007/s11427-016-0355-8,False,False,discovered,
P6bc34d293f41,Advances in yeast genome engineering,,25154295,,2015,FEMS Yeast Res,"David F, Siewers V.",europe_pmc_references,review_reference,references of Pfca6cfb9d88b (CRISPR-Cas9/Cas12a biotechnology and application in bacteria),10.1016/j.synbio.2018.09.004,False,False,discovered,
P6bce481552e3,Ocean plankton. Determinants of community structure in the global plankton interactome,,25999517,,2015,Science,"Lima-Mendez G, Faust K, Henry N, Decelle J, Colin S, Carcillo F, Chaffron S, Ignacio-Espinosa JC, Roux S, Vincent F, Bittner L, Darzi Y, Wang J, Audic S, Berline L, Bontempi G, Cabello AM, Coppola L, Cornejo-Castillo FM, d'Ovidio F, De Meester L, Ferrera I, Garet-Delmas MJ, Guidi L, Lara E, Pesant S, Royo-Llonch M, Salazar G, Sanchez P, Sebastian M, Souffreau C, Dimier C, Picheral M, Searson S, Kandels-Lewis S; Tara Oceans coordinators, Gorsky G, Not F, Ogata H, Speich S, Stemmann L, Weissenbach J, Wincker P, Acinas SG, Sunagawa S, Bork P, Sullivan MB, Karsenti E, Bowler C, de Vargas C, Raes J, Acinas SG, Bork P, Boss E, De Vargas , Follows M, Gorsky G, Grimsley N, Hingamp P, Iudicone D, Jaillon O, Kandels-Lewis S, Karp-Boss L, Karsenti E, Krzic U, Not F, Ogata H, Pesant S, Raes J, Reynaud EG, Sardet C, Sieracki M, Speich S, Stemmann L, Sullivan MB, Sunagawa S, Velayoudon D, Weissenbach J, Wincker P.",europe_pmc_references,review_reference,references of Pa6da190b22e0 (Recent Developments in Systems Biology and Metabolic Engineering of Plant-Microb),10.3389/fpls.2016.01421,False,False,discovered,
P6c67773ed76e,Molecular Epidemiology of Mycobacterium tuberculosis Isolates in 100 Patients With Tuberculosis Using Pulsed Field Gel Electrophoresis,,26396714,,2015,Jundishapur J Microbiol,"Pooideh M, Jabbarzadeh I, Ranjbar R, Saifi M.",europe_pmc_references,review_reference,references of P841f9f4f83cd (Bacterial CRISPR Regions: General Features and their Potential for Epidemiologic),10.2174/1874285801812010059,False,False,discovered,
P6c8c2842360d,CRISPR/Cas9: a molecular Swiss army knife for simultaneous introduction of multiple genetic modifications in Saccharomyces cerevisiae,,25743786,,2015,FEMS Yeast Res,"Mans R, van Rossum HM, Wijsman M, Backx A, Kuijpers NG, van den Broek M, Daran-Lapujade P, Pronk JT, van Maris AJ, Daran JM.",europe_pmc_references,review_reference,references of P8279fb07b1fc (Fundamental CRISPR-Cas9 tools and current applications in microbial systems),10.1016/j.synbio.2017.08.006,False,False,discovered,
P6c910c73c4d4,Biosynthesis of platform chemical 3-hydroxypropionic acid (3-HP) directly from CO2 in cyanobacterium Synechocystis sp,10.1016/j.ymben.2015.10.008,26546088,,2015,Metab Eng,"Wang Y, Sun T, Gao X, Shi M, Wu L, Chen L, Zhang W.",europe_pmc_table_reference,review_reference,table extraction: Properties of alternative microbial hosts used in synthetic biology: t / Table 1. || references of P66044ae8838b (Toolboxes for cyanobacteria: Recent advances and future direction) || references of Pb16ffc7eb246 (Properties of alternative microbial hosts used in synthetic biology: towards the),10.1042/ebc20160015; 10.1016/j.biotechadv.2018.04.007,False,False,discovered,From table 'Table 1.' (Alternative chassis used in Synthetic Biology applications); organism_guess=Synechocystis || From table 'Table 1.' (Alternative chassis used in Synthetic Biology applications); organism_guess=Synechocystis || From table 'Table 1.' (Alternative chassis used in Synthetic Biology applications); organism_guess=Synechocystis
P6c932585f24b,The state of autotrophic ethanol production in Cyanobacteria,,25865951,,2015,J Appl Microbiol,"Dexter J, Armshaw P, Sheahan C, Pembroke JT.",europe_pmc_references,review_reference,references of P796f2d0f2bfe (CRISPR-Based Technologies for Metabolic Engineering in Cyanobacteria),10.1016/j.tibtech.2018.05.011,False,False,discovered,
P6cd997f73133,Extremely thermophilic microorganisms as metabolic engineering platforms for production of fuels and industrial chemicals,,26594201,,2015,Front Microbiol,"Zeldes BM, Keller MW, Loder AJ, Straub CT, Adams MW, Kelly RM.",europe_pmc_references,review_reference,references of P33689117a32f (Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses i),10.3389/fmicb.2017.02060,False,False,discovered,
P6dcfe62a8d8b,Effects of orally applied Fes p1-displaying L. plantarum WCFS1 on Fes p1 induced allergy in mice,,25687100,,2015,J Biotechnol,"Minic R, Gavrovic-Jankulovic M, Petrusic V, Zivkovic I, Eijsink VG, Dimitrijevic L, Mathiesen G.",europe_pmc_references,review_reference,"references of Pd23e78fdf0c8 (Genetically Modified Lactic Acid Bacteria in the EU Food Chain: Applications, Be)",10.3390/ijms27093759,False,False,discovered,
P6ddc970ca2d3,Systematic Identification of a Panel of Strong Constitutive Promoters from Streptomyces albus,,25924180,,2015,ACS Synth Biol,"Luo Y, Zhang L, Barton KW, Zhao H.",europe_pmc_references,review_reference,references of P33689117a32f (Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses i) || references of Pf6148c640ddd (Engineering microbial hosts for production of bacterial natural products),10.3389/fmicb.2017.02060; 10.1039/c6np00017g,False,False,discovered,
P6e39638bdb7b,Probiotics in Helicobacter pylori eradication therapy: a systematic review and meta-analysis,,25892886,,2015,World J Gastroenterol,"Zhang MM, Qian W, Qin YY, He J, Zhou YH.",europe_pmc_references,review_reference,references of P0ed793408a39 (Engineering microbes for targeted strikes against human pathogens),10.1007/s00018-018-2827-7,False,False,discovered,
P6e6670805020,Quantifying on- and off-target genome editing,,25595557,,2015,Trends Biotechnol,"Hendel A, Fine EJ, Bao G, Porteus MH.",europe_pmc_references,review_reference,references of P796f2d0f2bfe (CRISPR-Based Technologies for Metabolic Engineering in Cyanobacteria),10.1016/j.tibtech.2018.05.011,False,False,discovered,
P6e7014455d2a,"Allergies, Helicobacter pylori and the continental enigmas",,26106380,,2015,Front Microbiol,Sitaraman R.,europe_pmc_references,review_reference,references of P2554b0171c61 (Prokaryotic horizontal gene transfer within the human holobiont: ecological-evol),10.1186/s40168-018-0551-z,False,False,discovered,
P6e9500456df5,"Comparative Secretome Analysis of Ralstonia solanacearum Type 3 Secretion-Associated Mutants Reveals a Fine Control of Effector Delivery, Essential for Bacterial Pathogenicity",,26637540,,2015,Mol Cell Proteomics,"Lonjon F, Turner M, Henry C, Rengel D, Lohou D, van de Kerkhove Q, Cazale AC, Peeters N, Genin S, Vailleau F.",europe_pmc_references,review_reference,references of Pd7a051815ae7 (Tracking Proteins Secreted by Bacteria: What's in the Toolbox?),10.3389/fcimb.2017.00221,False,False,discovered,
P6f1d561a880c,Importance of sigma factor mutations in increased triclosan resistance in Salmonella Typhimurium,,25986727,,2015,BMC Microbiol,"Gantzhorn MR, Olsen JE, Thomsen LE.",europe_pmc_references,review_reference,references of Paa23a834fa62 (Strategies to combat antimicrobial resistance: anti-plasmid and plasmid curing),10.1093/femsre/fuy031,False,False,discovered,
P6f5e99177ad0,Cyanobacteria: Photoautotrophic Microbial Factories for the Sustainable Synthesis of Industrial Products,,26199945,,2015,Biomed Res Int,"Lau NS, Matsui M, Abdullah AA.",europe_pmc_references,review_reference,references of P9afe80fb9503 (Bioprocess Engineering Aspects of Sustainable Polyhydroxyalkanoate Production in),10.3390/bioengineering5040111,False,False,discovered,
P70c21aee2af2,Nebulization as a delivery method for mAbs in respiratory diseases,,25557066,,2015,Expert Opin Drug Deliv,"Respaud R, Vecellio L, Diot P, Heuze-Vourc'h N.",europe_pmc_references,review_reference,references of Pc3e9b535104c (Enhancement of lung gene delivery after aerosol: a new strategy using non-viral ),10.1042/bsr20160618,False,False,discovered,
P713f68de57ce,"Cloning, expression and characterization of a novel GH5 exo/endoglucanase of Thermobifida halotolerans YIM 90462T by genome mining",10.1016/j.jbiosc.2015.04.012,26026381,,2015,J Biosci Bioeng,"Zhang F, Zhang XM, Yin YR, Li WJ.",europe_pmc_table_reference,review_reference,table extraction: Advancing cellulose degradation through synthetic biology: engineered  / Table 1 || references of Pc3ef93167768 (Advancing cellulose degradation through synthetic biology: engineered pathways a),10.1186/s40104-025-01328-0,False,False,discovered,From table 'Table 1' (Degradation mechanisms and degradation products of different cellulose degrading); organism_guess=Penicillium || From table 'Table 1' (Degradation mechanisms and degradation products of different cellulose degrading); organism_guess=Penicillium || From table 'Table 1' (Degradation mechanisms and degradation products of different cellulose degrading); organism_guess=Penicillium || From table 'Table 1' (Degradation mechanisms and degradation products of different cellulose degrading); organism_guess=Penicillium || From table 'Table 1' (Degradation mechanisms and degradation products of different cellulose degrading); organism_guess=Penicillium
P714e4b421a0a,Nanotechnology approaches for inhalation treatment of lung diseases,,26297206,,2015,J Control Release,"Kuzmov A, Minko T.",europe_pmc_references,review_reference,references of Pc3e9b535104c (Enhancement of lung gene delivery after aerosol: a new strategy using non-viral ),10.1042/bsr20160618,False,False,discovered,
P7177e58fa604,Type III Methyltransferase M.NgoAX from Neisseria gonorrhoeae FA1090 regulates biofilm formation and interactions with human cells,10.3389/fmicb.2015.01426,26733970,,2015,Front Microbiol,"Kwiatek A, Mrozek A, Bacal P, Piekarowicz A, Adamczyk-Poplawska M.",europe_pmc_table_reference,review_reference,table extraction: Epigenetic regulation in prokaryotes: transcriptional and phenotypic o / Table 1 || table extraction: Epigenetic regulation in prokaryotes: transcriptional and phenotypic o / Table 5 || references of Pf419e8d029e9 (Epigenetic regulation in prokaryotes: transcriptional and phenotypic outcomes of),10.1093/femsre/fuag014,False,False,discovered,"From table 'Table 1' (Virulence and host interaction-associated outcomes of DNA methyltransferase (Sec); organism_guess=Neisseria gonorrhoeae || From table 'Table 5' (DNA methyltransferase-dependent regulation of cellular adhesion, biofilm formati); organism_guess=Neisseria gonorrhoeae || From table 'Table 1' (Virulence and host interaction-associated outcomes of DNA methyltransferase (Sec); organism_guess=Neisseria gonorrhoeae || From table 'Table 5' (DNA methyltransferase-dependent regulation of cellular adhesion, biofilm formati); organism_guess=Neisseria gonorrhoeae || From table 'Table 1' (Virulence and host interaction-associated outcomes of DNA methyltransferase (Sec); organism_guess=Neisseria gonorrhoeae || From table 'Table 5' (DNA methyltransferase-dependent regulation of cellular adhesion, biofilm formati); organism_guess=Neisseria gonorrhoeae"
P717920a35f9e,Genomic Analysis of the Emergence and Rapid Global Dissemination of the Clonal Group 258 Klebsiella pneumoniae Pandemic,,26196384,,2015,PLoS One,"Bowers JR, Kitchel B, Driebe EM, MacCannell DR, Roe C, Lemmer D, de Man T, Rasheed JK, Engelthaler DM, Keim P, Limbago BM.",europe_pmc_references,review_reference,references of Pbddc202f8c33 (Mobile Genetic Elements as Central Drivers of Antimicrobial Resistance: Molecula),10.3390/antibiotics15040418,False,False,discovered,
P717e8798c3ea,Genetic engineering and metabolite profiling for overproduction of polyhydroxybutyrate in cyanobacteria,10.1016/j.jbiosc.2015.03.004,26055446,,2015,J Biosci Bioeng,"Hondo S, Takahashi M, Osanai T, Matsuda M, Hasunuma T, Tazuke A, Nakahira Y, Chohnan S, Hasegawa M, Asayama M.",europe_pmc_references,review_reference,references of P34e4e2cc4709 (Production of Bioplastic Compounds by Genetically Manipulated and Metabolic Engi) || references of P9afe80fb9503 (Bioprocess Engineering Aspects of Sustainable Polyhydroxyalkanoate Production in) || references of P34e4e2cc4709 (Production of Bioplastic Compounds by Genetically Manipulated and Metabolic Engi) || references of P9afe80fb9503 (Bioprocess Engineering Aspects of Sustainable Polyhydroxyalkanoate Production in) || table extraction: Bioprocess Engineering Aspects of Sustainable Polyhydroxyalkanoate Pro / Table 2,10.1007/978-981-13-0854-3_7; 10.3390/bioengineering5040111,False,False,discovered,From table 'Table 2' (Strategies to increase PHB biosynthesis yield.); organism_guess=Synechocystis
P7180663b9fce,Regulatory potential of post-translational modifications in bacteria,,26074895,,2015,Front Microbiol,"Grangeasse C, Stulke J, Mijakovic I.",europe_pmc_references,review_reference,references of Pc5f818c1667f (Rational engineering of synthetic microbial systems: from single cells to consor),10.1016/j.mib.2018.02.009,False,False,discovered,
P71b68108bd99,Regulation of oncogene expression in T-DNA-transformed host plant cells,,25615824,,2015,PLoS Pathog,"Zhang Y, Lee CW, Wehner N, Imdahl F, Svetlana V, Weiste C, Droge-Laser W, Deeken R.",europe_pmc_references,review_reference,references of P7e33b94a2d87 (Engineering Agrobacterium for improved plant transformation),10.1111/tpj.70015,False,False,discovered,
